WMO;COUNTRY;LAUNCH_DATE;PROGRAM
3901216;United States;2015/05/06;Argo SIO
3901217;United States;2015/05/06;Argo SIO
3901214;United States;2015/05/06;Argo SIO
3901212;United States;2015/05/06;Argo SIO
7900666;United States;2015/05/06;Argo SIO
7900665;United States;2015/05/06;Argo SIO
7900663;United States;2015/05/06;Argo SIO
7900661;United States;2015/05/06;Argo SIO
7900304;United States;2015/05/06;Argo SIO
7900303;United States;2015/05/20;Argo SIO
7900299;United States;2015/05/18;Argo SIO
7900298;United States;2015/05/18;Argo SIO
5902389;United States;2015/05/14;Argo SIO
6902568;Germany;2015/05/15;Argo BSH
6902569;Germany;2015/05/15;Argo BSH
6902570;Germany;2015/05/15;Argo BSH
4901575;United States;2013/08/13;Argo PMEL
4901760;Canada;2013/09/27;Argo CANADA
6901151;European Union;2013/10/14;E-AIMS
6901152;European Union;2013/10/14;E-AIMS
2902654;China;2014/11/20;Argo CHINA
6901871;Italy;2015/01/04;Argo ITALY
3901054;United States;2014/11/27;Argo WHOI
7900213;United States;2015/03/03;Argo SIO
5902384;New Zealand;2015/03/06;Argo NEW ZEALAND
3901204;United States;2015/03/16;Argo SIO
3901205;United States;2015/03/18;Argo SIO
3901206;United States;2015/03/20;Argo SIO
3901207;United States;2015/03/21;Argo SIO
3901208;United States;2015/03/22;Argo SIO
3901209;United States;2015/03/24;Argo SIO
3901210;United States;2015/03/15;Argo SIO
5902386;United States;2015/03/26;Argo SIO
6901645;France;2015/02/14;Coriolis-Good Hope
6901661;France;2015/02/12;NAOS-France
6901662;France;2015/02/14;NAOS-France
6901690;France;2015/02/12;Coriolis-Good Hope
6901650;France;2015/04/01;Coriolis-BIOArgo
6901004;France;2015/01/24;Coriolis-remOcean
6901580;France;2015/01/24;Coriolis-remOcean
6901582;France;2014/12/09;Coriolis-remOcean
6901583;France;2014/11/30;Coriolis-remOcean
6901578;France;2014/11/30;Coriolis-remOcean
6901579;France;2015/01/20;Coriolis-remOcean
6901584;France;2014/11/30;Coriolis-remOcean
6901585;France;2014/12/10;Coriolis-remOcean
6901581;France;2015/01/21;Coriolis-remOcean
6901576;France;2014/12/09;Coriolis-remOcean
5904556;United States;2014/11/17;Argo PMEL
6901651;France;2014/10/19;Coriolis-remOcean
6901654;France;2015/05/01;Coriolis-remOcean
6901656;France;2015/03/02;Coriolis-BIOArgo
6901657;France;2018/06/24;NAOS-France
6901658;France;2015/02/01;Coriolis-BIOArgo
6901660;France;2014/12/31;Coriolis-BIOArgo
6901687;France;2014/12/31;Coriolis-remOcean
6901689;France;2015/01/21;Coriolis-remOcean
2902167;India;2015/01/26;Argo INDIA
6901980;Netherlands;2015/04/07;Argo NETHERLANDS
6901981;Netherlands;2015/04/15;Argo NETHERLANDS
6902603;Germany;2015/03/11;Argo BSH
6902604;Germany;2015/03/15;Argo BSH
6902605;Germany;2015/03/17;Argo BSH
6901574;France;2015/01/20;Coriolis-remOcean
6901575;France;2014/11/30;Coriolis-remOcean
6901577;France;2014/11/30;Coriolis-remOcean
6901573;France;2014/11/30;Coriolis-remOcean
6901174;United Kingdom;2014/10/09;Argo UK Bio
6901175;United Kingdom;2014/10/10;Argo UK Bio
3901496;United Kingdom;2014/10/20;Argo UK Bio
3901497;United Kingdom;2014/10/24;Argo UK Bio
3901498;United Kingdom;2014/10/25;Argo UK Bio
5904468;United States;2015/01/19;Argo UW-SOCCOM
5904472;United States;2015/01/18;Argo UW-SOCCOM
1901699;United States;2014/02/10;Argo WHOI
5904917;Australia;2015/02/02;Argo AUSTRALIA
5904919;Australia;2015/02/01;Argo AUSTRALIA
5904920;Australia;2015/02/02;Argo AUSTRALIA
5904921;Australia;2015/02/02;Argo AUSTRALIA
5904922;Australia;2015/03/26;Argo AUSTRALIA eq.
5904906;Australia;2014/12/09;Argo AUSTRALIA
5902388;United States;2015/05/08;Argo SIO
5902387;United States;2015/05/07;Argo SIO
6901688;France;2014/12/10;Coriolis-remOcean
5904595;United States;2014/12/10;Argo eq. NAVOCEANO
6902621;Germany;2015/04/11;Argo BSH
6902622;Germany;2015/04/12;Argo BSH
6902623;Germany;2015/04/12;Argo BSH
6902624;Germany;2015/04/13;Argo BSH
6902625;Germany;2015/04/13;Argo BSH
6902626;Germany;2015/04/13;Argo BSH
2902534;Japan;2015/02/06;Argo JAMSTEC
6901563;France;2015/03/28;Coriolis-PIRATA
2902535;Japan;2015/02/10;Argo JAMSTEC
6901733;France;2015/03/24;NAOS-France
6901732;France;2015/04/06;NAOS-France
2901582;China;2010/05/05;Argo eq. CHINA
6901863;Italy;2015/05/26;Argo ITALY
6901864;Italy;2015/05/30;Argo ITALY
2901581;China;2010/06/01;Argo eq. CHINA
3901512;United Kingdom;2015/02/06;Argo UK
6901673;France;2015/07/01;NAOS-France
5904935;Japan;2015/02/15;Argo JAMSTEC
6901678;France;2015/07/01;NAOS-France
6901728;France;2015/02/25;NAOS-France
6901729;France;2015/02/26;NAOS-France
6901718;France;2015/05/13;Coriolis
6901727;France;2015/05/22;NAOS-France
2902175;India;2015/02/20;Argo INDIA
4902068;United States;2015/02/21;Argo eq. NAVOCEANO
2902176;India;2015/02/24;Argo INDIA
2902508;Japan;2012/08/29;Argo JAMSTEC
2902509;Japan;2012/08/29;Argo eq. TSK
7900601;Japan;2012/12/19;Argo eq. TSK
5904937;Japan;2012/12/05;Argo JAMSTEC
7900599;Japan;2012/12/17;Argo JAMSTEC
7900600;Japan;2012/12/16;Argo JAMSTEC
2902510;Japan;2013/07/17;Argo eq. TSK
7900657;Japan;2014/03/06;Argo JAMSTEC
7900658;Japan;2014/03/07;Argo JAMSTEC
7900656;Japan;2014/01/23;Argo JAMSTEC
7900652;Japan;2014/01/19;Argo JAMSTEC
7900653;Japan;2014/01/22;Argo JAMSTEC
7900655;Japan;2014/01/27;Argo JAMSTEC
7900654;Japan;2014/01/24;Argo JAMSTEC
6902613;Germany;2015/05/15;Argo BSH
6902614;Germany;2015/05/15;Argo BSH
6902615;Germany;2015/05/15;Argo BSH
4901798;Canada;2015/04/20;Argo CANADA
4901778;Canada;2015/04/20;Argo CANADA
6901919;Ireland;2015/04/22;Argo IRELAND
6901920;Ireland;2015/04/22;Argo IRELAND
1900961;United States;2015/04/18;Argo eq. NAVOCEANO
1901518;United States;2015/04/19;Argo eq. NAVOCEANO
4901425;Germany;2015/06/15;Argo BSH
4901424;Germany;2015/06/13;Argo BSH
4901423;Germany;2015/06/05;Argo BSH
4901422;Germany;2015/06/06;Argo BSH
4901421;Germany;2015/06/09;Argo BSH
4901799;Canada;2015/04/23;Argo CANADA
4901800;Canada;2015/04/24;Argo CANADA
4902150;Japan;2015/04/24;Argo JAMSTEC
4902251;Japan;2015/04/25;Argo JAMSTEC
4902252;Japan;2015/04/26;Argo JAMSTEC
6901764;France;2015/06/01;NAOS-France
6901765;France;2015/06/01;NAOS-France
6901766;France;2015/06/01;NAOS-France
6901767;France;2015/06/01;NAOS-France
6901768;France;2015/06/01;NAOS-France
6901769;France;2015/06/01;NAOS-France
6901770;France;2015/06/01;NAOS-France
6901771;France;2015/06/01;NAOS-France
6901869;Italy;2015/05/22;Argo ITALY
7900660;Japan;2014/12/06;Argo JAMSTEC
4902065;United States;2015/03/01;Argo eq. NAVOCEANO
6901876;European Union;2015/03/04;EuroArgo
2902955;Japan;2015/03/08;Argo eq. JMA
2902956;Japan;2015/03/08;Argo eq. JMA
2902957;Japan;2015/03/09;Argo eq. JMA
6901862;Italy;2015/03/26;Argo ITALY
2902958;Japan;2015/03/19;Argo eq. JMA
3901180;United States;2015/04/25;Argo PMEL
3901189;United States;2015/04/24;Argo PMEL
3901190;United States;2015/04/23;Argo PMEL
3901191;United States;2015/04/24;Argo PMEL
3901192;United States;2015/04/25;Argo PMEL
3901193;United States;2015/04/24;Argo PMEL
3901194;United States;2015/04/21;Argo PMEL
3901195;United States;2015/04/23;Argo PMEL
3901196;United States;2015/04/25;Argo PMEL
3901197;United States;2015/04/23;Argo PMEL
5904567;United States;2015/04/25;Argo PMEL
5904568;United States;2015/04/25;Argo PMEL
5904569;United States;2015/04/22;Argo PMEL
5904570;United States;2015/04/18;Argo PMEL
5904571;United States;2015/04/26;Argo PMEL
5904572;United States;2015/04/25;Argo PMEL
4902076;United States;2015/03/02;Argo PMEL
5904573;United States;2015/03/09;Argo PMEL
5904575;United States;2015/03/07;Argo PMEL
5904576;United States;2015/03/11;Argo PMEL
5904577;United States;2015/03/24;Argo PMEL
5904578;United States;2015/03/22;Argo PMEL
5904579;United States;2015/03/20;Argo PMEL
6901772;France;2018/06/19;NAOS-France
6901773;France;2015/06/01;NAOS-France
6900377;United States;2015/04/24;Argo eq. NAVOCEANO
6900378;United States;2015/04/25;Argo eq. NAVOCEANO
6900379;United States;2015/04/26;Argo eq. NAVOCEANO
6901620;France;2015/05/15;Coriolis
4901577;United States;2014/02/09;Argo PMEL
2100850;Japan;1998/06/07;Argo eq. ORI
2100900;Japan;1998/06/07;Argo eq. ORI
2902530;Japan;2014/07/21;Argo eq. JAMSTEC
2902536;Japan;2015/05/30;Argo JAMSTEC
2902537;Japan;2015/06/13;Argo JAMSTEC
5904936;Japan;2015/05/19;Argo JAMSTEC
6901176;United Kingdom;2015/06/07;Argo UK
6901177;United Kingdom;2015/06/05;Argo UK
4902075;United States;2015/05/06;Argo PMEL
5904574;United States;2015/03/08;Argo PMEL
5904586;United States;2015/04/27;Argo PMEL
5904488;United States;2015/01/14;Argo UW-APL eq.
1901726;United States;2015/02/15;Argo WHOI
1901729;United States;2015/02/15;Argo WHOI
3901059;United States;2015/02/16;Argo WHOI
3901060;United States;2015/02/15;Argo WHOI
4901584;United States;2015/02/15;Argo WHOI
4901715;United States;2014/12/11;Argo WHOI
4901779;Canada;2015/05/14;Argo CANADA
5904596;United States;2015/03/31;Argo UW
5904597;United States;2015/03/18;Argo UW
5904598;United States;2015/04/03;Argo UW
5904603;United States;2015/04/02;Argo UW
5904604;United States;2015/04/02;Argo UW
5903131;Brazil;2015/05/08;Argo BRAZIL Navy
4901780;Canada;2015/05/14;Argo CANADA
4901783;Canada;2015/05/14;Argo CANADA
1901725;United States;2015/02/16;Argo WHOI
2901734;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901735;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901736;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901737;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901738;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901739;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901740;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901741;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901742;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901743;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901744;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901745;Korea (Republic Of);2015/05/27;Argo NIMS/KMA
2901746;Korea (Republic Of);2015/05/28;Argo NIMS/KMA
2901747;Korea (Republic Of);2015/05/28;Argo NIMS/KMA
2902529;Japan;2014/07/21;Argo eq. JAMSTEC
2902538;Japan;2015/06/17;Argo eq. JAMSTEC
2902539;Japan;2015/06/18;Argo eq. JAMSTEC
3901198;United States;2015/06/17;Argo PMEL
3901199;United States;2015/06/20;Argo PMEL
4901703;United States;2015/02/15;Argo WHOI
4901716;United States;2015/05/04;Argo WHOI
4902074;United States;2015/05/06;Argo PMEL
4902083;United States;2015/06/13;Argo PMEL
4902254;Japan;2015/06/25;Argo JAMSTEC
4902255;Japan;2015/06/27;Argo JAMSTEC
5903118;Brazil;2014/11/13;Argo BRAZIL Navy
5903126;Brazil;2014/11/12;Argo BRAZIL Navy
5903129;Brazil;2015/03/03;Argo BRAZIL Navy
5903130;Brazil;2015/04/26;Argo BRAZIL Navy
5904470;United States;2015/03/26;Argo UW-SOCCOM
5904481;United States;2015/03/18;Argo UW-SOCCOM
5904482;United States;2015/04/02;Argo UW-SOCCOM
5904483;United States;2015/04/24;Argo UW-SOCCOM
5904493;United States;2015/04/23;Argo UW
5904494;United States;2015/04/25;Argo UW
6901750;France;2015/06/14;Coriolis-OVIDE
6901751;France;2015/06/17;Coriolis-OVIDE
6901752;France;2015/06/20;Coriolis-OVIDE
6901757;France;2015/06/08;Coriolis-OVIDE
6901867;Italy;2015/05/26;Argo ITALY
6902627;Germany;2015/06/18;Argo BSH
6902628;Germany;2015/06/18;Argo BSH
5904588;United States;2015/06/19;Argo PMEL
5904589;United States;2015/06/20;Argo PMEL
5904590;United States;2015/06/18;Argo PMEL
5904591;United States;2015/06/21;Argo PMEL
5904592;United States;2015/06/21;Argo PMEL
5904599;United States;2015/03/31;Argo UW
5904600;United States;2015/04/27;Argo UW
5904601;United States;2015/04/21;Argo UW
5904602;United States;2015/04/20;Argo UW
5904751;United States;2015/06/22;Argo eq. NAVOCEANO
5904752;United States;2015/06/21;Argo eq. NAVOCEANO
5904753;United States;2015/06/23;Argo eq. NAVOCEANO
5904754;United States;2015/06/22;Argo eq. NAVOCEANO
5904755;United States;2015/06/23;Argo eq. NAVOCEANO
5904756;United States;2015/06/22;Argo eq. NAVOCEANO
6901178;United Kingdom;2015/06/24;Argo UK
6901179;United Kingdom;2015/06/26;Argo UK
6901594;France;2015/06/18;Coriolis-OVIDE
6901595;France;2015/06/18;Coriolis-OVIDE
4902103;United States;2015/10/30;Argo WHOI
4902104;United States;2015/10/30;Argo WHOI
5904660;United States;2016/07/01;Argo UW-SOCCOM
6902617;Germany;2015/10/05;Argo BSH
6902616;Germany;2015/10/06;Argo BSH
2902053;United States;2015/10/08;Argo eq. NAVOCEANO
2902054;United States;2015/10/09;Argo eq. NAVOCEANO
2902051;United States;2015/10/09;Argo eq. NAVOCEANO
2902050;United States;2015/10/10;Argo eq. NAVOCEANO
2902052;United States;2015/10/12;Argo eq. NAVOCEANO
5902418;United States;2015/10/13;Argo SIO
6901659;France;2015/10/13;Coriolis-remOcean
6900891;European Union;2015/10/14;E-AIMS
2902182;India;2015/10/14;Argo INDIA
4902295;United States;2015/10/15;Argo eq. NAVOCEANO
5904994;Australia;2015/10/15;Argo AUSTRALIA
5904995;Australia;2015/10/17;Argo AUSTRALIA
5902427;United States;2015/10/18;Argo SIO
2902183;India;2015/10/18;Argo INDIA
2902968;Japan;2015/10/19;Argo eq. JAMSTEC
2902969;Japan;2015/10/20;Argo JAMSTEC
5902424;United States;2015/10/21;Argo SIO
5902425;United States;2015/10/22;Argo SIO
5902426;United States;2015/10/22;Argo SIO
3901518;United Kingdom;2015/10/22;Argo UK
3901517;United Kingdom;2015/10/22;Argo UK
5902428;United States;2015/10/24;Argo SIO
6900417;United States;2015/10/24;Argo eq. NAVOCEANO
5902429;United States;2015/10/25;Argo SIO
6900418;United States;2015/10/25;Argo eq. NAVOCEANO
1901519;United States;2015/10/26;Argo eq. NAVOCEANO
5902430;United States;2015/10/27;Argo SIO
5902431;United States;2015/10/27;Argo SIO
5902432;United States;2015/10/27;Argo SIO
2902186;India;2015/10/27;Argo INDIA
5902433;United States;2015/10/28;Argo SIO
6903178;Italy;2015/10/30;Argo ITALY
5902434;United States;2015/10/29;Argo SIO
5902435;United States;2015/10/29;Argo SIO
2902187;India;2015/10/29;Argo INDIA
6900416;United States;2015/10/29;Argo eq. NAVOCEANO
5904996;Australia;2015/10/30;Argo AUSTRALIA
6900419;United States;2015/10/30;Argo eq. NAVOCEANO
5902436;United States;2015/10/31;Argo SIO
5902437;United States;2015/10/31;Argo SIO
1901521;United States;2015/11/01;Argo eq. NAVOCEANO
5902438;United States;2015/11/02;Argo SIO
5902439;New Zealand;2015/11/02;Argo NEW ZEALAND
5902440;New Zealand;2015/11/03;Argo NEW ZEALAND
2902188;India;2015/11/04;Argo INDIA
6902700;France;2015/11/05;Coriolis-BIOArgo
2902064;United States;2015/11/08;Argo eq. NAVOCEANO
2902065;United States;2015/11/08;Argo eq. NAVOCEANO
1901804;United States;2015/11/16;Argo PMEL
1901801;United States;2015/11/19;Argo PMEL
4901807;Canada;2015/11/18;Argo CANADA
6901834;Italy;2015/11/25;Argo ITALY
1901802;United States;2015/11/19;Argo PMEL
1901803;United States;2015/11/17;Argo PMEL
1901522;United States;2015/11/21;Argo eq. NAVOCEANO
4901788;Canada;2015/11/21;Argo CANADA
6903180;Italy;2016/05/31;Argo ITALY
4901808;Canada;2015/11/22;Argo CANADA
4901787;Canada;2015/11/22;Argo CANADA
6903179;Italy;2016/02/25;Argo ITALY
6901844;Italy;2015/11/24;Argo ITALY
4901792;Canada;2015/11/28;Argo CANADA
4901793;Canada;2015/11/29;Argo CANADA
4901794;Canada;2015/11/29;Argo CANADA
5904997;Australia;2015/12/11;Argo AUSTRALIA
5904998;Australia;2015/12/12;Argo AUSTRALIA
5904999;Australia;2015/12/12;Argo AUSTRALIA
5905000;Australia;2015/12/12;Argo AUSTRALIA
5905001;Australia;2015/12/13;Argo AUSTRALIA
5905002;Australia;2015/12/13;Argo AUSTRALIA
6903174;Italy;2015/12/14;Argo ITALY
3901244;United States;2015/12/14;Argo SIO
5905003;Australia;2015/12/14;Argo AUSTRALIA
5905004;Australia;2015/12/14;Argo AUSTRALIA
5905005;Australia;2015/12/14;Argo AUSTRALIA
7900609;Australia;2015/12/15;Argo AUSTRALIA
7900610;Australia;2015/12/15;Argo AUSTRALIA
7900611;Australia;2015/12/15;Argo AUSTRALIA
7900612;Australia;2015/12/16;Argo AUSTRALIA
7900613;Australia;2015/12/16;Argo AUSTRALIA
7900614;Australia;2015/12/18;Argo AUSTRALIA
5905006;Australia;2015/12/24;Argo AUSTRALIA
5905007;Australia;2015/12/24;Argo AUSTRALIA
5905008;Australia;2015/12/24;Argo AUSTRALIA
5905009;Australia;2015/12/25;Argo AUSTRALIA
5905010;Australia;2015/12/25;Argo AUSTRALIA
2902970;Japan;2015/12/28;Argo JAMSTEC
6901188;United Kingdom;2015/12/28;Argo UK Bio
5905011;Australia;2015/12/31;Argo AUSTRALIA
5905012;Australia;2016/01/01;Argo AUSTRALIA
5905013;Australia;2016/01/02;Argo AUSTRALIA
5905014;Australia;2016/01/04;Argo AUSTRALIA
5905015;Australia;2016/01/04;Argo AUSTRALIA
5905017;Australia;2016/01/07;Argo AUSTRALIA
5905018;Australia;2016/01/07;Argo AUSTRALIA
5905019;Australia;2016/01/08;Argo AUSTRALIA
5905020;Australia;2016/01/10;Argo AUSTRALIA
5905021;Australia;2016/01/10;Argo AUSTRALIA
2902189;India;2016/01/10;Argo INDIA
5905022;Australia;2016/01/11;Argo AUSTRALIA eq.
5905023;Australia;2016/01/12;Argo AUSTRALIA eq.
5905024;Australia;2016/01/15;Argo AUSTRALIA
5905025;Australia;2016/01/16;Argo AUSTRALIA
6903181;Italy;2016/01/17;Argo ITALY
6903183;Italy;2016/01/17;Argo ITALY
6903182;Italy;2016/01/18;Argo ITALY
6903184;Italy;2016/01/18;Argo ITALY
6903185;Italy;2016/01/18;Argo ITALY
6903186;Italy;2016/01/19;Argo ITALY
1901800;United States;2016/02/20;Argo SIO
1901832;United States;2016/02/25;Argo SIO
1901833;United States;2016/02/26;Argo SIO
5904712;United States;2015/07/15;Argo PMEL
1901834;United States;2016/05/12;Argo SIO
1901835;United States;2016/05/11;Argo SIO
1901836;United States;2016/05/10;Argo SIO
1901837;United States;2016/05/09;Argo SIO
1901838;United States;2016/03/20;Argo SIO
5902452;United States;2016/04/13;Argo SIO
5902453;United States;2016/04/13;Argo SIO
5902454;United States;2016/04/13;Argo SIO
5902455;United States;2016/04/14;Argo SIO
3901245;United States;2015/12/20;Argo SIO
2902190;India;2016/10/11;Argo INDIA
6901181;United Kingdom;2015/11/12;Argo UK Bio
6901180;United Kingdom;2015/11/13;Argo UK Bio
6901183;United Kingdom;2015/12/26;Argo UK Bio
6901182;United Kingdom;2015/12/28;Argo UK Bio
6903273;Norway;2016/01/14;Argo NORWAY
2902670;China;2015/09/09;Argo eq. CHINA
2902671;China;2015/09/09;Argo eq. CHINA
2902672;China;2015/09/09;Argo eq. CHINA
2902673;China;2015/09/09;Argo eq. CHINA
2902674;China;2015/09/09;Argo eq. CHINA
2902702;China;2017/09/25;Argo eq. CHINA
6901457;France;2016/07/06;Coriolis
6902630;Germany;2015/09/15;Argo BSH
6902631;Germany;2015/09/15;Argo BSH
6902618;Germany;2015/09/26;Argo BSH
6902619;Germany;2015/09/27;Argo BSH
6902620;Germany;2015/09/28;Argo BSH
6902038;Poland;2015/09/28;Argo POLAND
6902039;Poland;2015/09/30;Argo POLAND
6902040;Poland;2015/09/30;Argo POLAND
6901734;France;2015/10/05;NAOS-France
6902655;France;2015/10/06;Coriolis
5903134;Brazil;2015/10/12;Argo BRAZIL Navy
5903135;Brazil;2015/10/15;Argo BRAZIL Navy
3901519;United Kingdom;2015/10/20;Argo UK
2902184;India;2015/10/22;Argo INDIA
3901520;United Kingdom;2015/10/22;Argo UK
1901520;United States;2015/10/23;Argo eq. NAVOCEANO
2902658;China;2015/10/23;Argo CHINA
3901521;United Kingdom;2015/10/24;Argo UK
5904992;Japan;2015/10/26;Argo JAMSTEC
2902185;India;2015/10/26;Argo INDIA
3901522;United Kingdom;2015/10/26;Argo UK
6902629;Germany;2015/10/28;Argo BSH
6901665;France;2015/10/29;NAOS-France
3901523;United Kingdom;2015/10/29;Argo UK
6902637;Germany;2015/10/30;Argo BSH
6902638;Germany;2015/11/01;Argo BSH
2902058;United States;2015/11/04;Argo eq. NAVOCEANO
2902059;United States;2015/11/05;Argo eq. NAVOCEANO
6902641;Germany;2015/11/10;Argo BSH
6902654;France;2015/11/13;Coriolis
6903175;Italy;2015/11/15;Argo ITALY
6903176;Italy;2015/11/15;Argo ITALY
2902960;Japan;2015/11/16;Argo eq. JMA
2902961;Japan;2015/11/16;Argo eq. JMA
5903133;Brazil;2015/11/18;Argo BRAZIL Navy
5903132;Brazil;2015/11/19;Argo BRAZIL Navy
6902639;Germany;2015/11/22;Argo BSH
6902665;France;2015/11/22;Coriolis
2902061;United States;2015/11/25;Argo eq. NAVOCEANO
6902672;France;2015/11/25;Coriolis
2902060;United States;2015/11/30;Argo eq. NAVOCEANO
1901861;United Kingdom;2015/12/04;Argo UK
1901860;United Kingdom;2015/12/04;Argo UK
1901859;United Kingdom;2015/12/04;Argo UK
1901858;United Kingdom;2015/12/05;Argo UK
6902642;Germany;2015/12/11;Argo BSH
2902962;Japan;2015/12/11;Argo eq. JMA
6902675;France;2015/12/13;Coriolis
6902676;France;2015/12/14;Coriolis
2902062;United States;2015/12/16;Argo eq. NAVOCEANO
2902063;United States;2015/12/17;Argo eq. NAVOCEANO
6902640;Germany;2015/12/19;Argo BSH
4902089;United States;2015/09/04;Argo PMEL
5904495;United States;2015/04/02;Argo UW
6901866;Italy;2015/05/27;Argo ITALY
6901754;France;2016/07/10;Coriolis
