WMO;COUNTRY;LAUNCH_DATE;PROGRAM
6901837;Italy;2014/11/14;Argo ITALY
6901838;Italy;2015/01/06;Argo ITALY
6901839;Italy;2014/05/17;Argo ITALY
6901840;Italy;2015/01/03;Argo ITALY
6901841;Italy;2015/01/03;Argo ITALY
6901842;Italy;2015/01/06;Argo ITALY
6901843;Italy;2015/01/03;Argo ITALY
6901844;Italy;2015/11/24;Argo ITALY
6901845;Italy;2014/08/18;Argo ITALY
6901846;Italy;2014/04/13;Argo ITALY
6901847;Italy;2014/04/15;Argo ITALY
6901848;Italy;2014/04/17;Argo ITALY
6901849;Italy;2014/01/02;Argo ITALY
6901850;Italy;2014/01/01;Argo ITALY
6901854;Italy;2014/02/15;Argo ITALY
6901855;Italy;2014/01/02;Argo ITALY
6901856;Italy;2013/12/30;Argo ITALY
6901857;Italy;2014/01/02;Argo ITALY
6901860;Italy;2014/02/12;Argo ITALY
6901861;Italy;2014/05/25;Argo ITALY
6901862;Italy;2015/03/26;Argo ITALY
6901863;Italy;2015/05/26;Argo ITALY
6901864;Italy;2015/05/30;Argo ITALY
6901865;Italy;2014/02/18;Argo ITALY
6901866;Italy;2015/05/27;Argo ITALY
6901867;Italy;2015/05/26;Argo ITALY
6901868;Italy;2014/12/01;Argo ITALY
6901869;Italy;2015/05/22;Argo ITALY
6901870;Italy;2015/08/06;Argo ITALY
6901871;Italy;2015/01/04;Argo ITALY
6901872;Italy;2015/01/04;Argo ITALY
6901873;Italy;2015/01/04;Argo ITALY
6901874;Italy;2015/01/06;Argo ITALY
6901875;Italy;2015/01/03;Argo ITALY
6901876;European Union;2015/03/04;EuroArgo
6901877;European Union;2014/05/20;EuroArgo
6901878;European Union;2014/06/19;EuroArgo
6901879;Italy;2014/04/05;Argo ITALY
6901880;Italy;2019/02/10;Argo ITALY
6901881;European Union;2013/10/30;EuroArgo
6901882;Greece;2014/03/11;Argo GREECE
6901883;Greece;2013/11/28;Argo GREECE
6901884;Greece;2014/10/07;Argo GREECE
6901885;Greece;2014/10/08;Argo GREECE
6901886;Greece;2014/11/12;Argo GREECE
6901887;Greece;2014/11/13;Argo GREECE
6901888;Greece;2015/07/03;Argo GREECE
6901889;Greece;2015/07/07;Argo GREECE
6901890;Greece;2015/07/04;Argo GREECE
6901895;Turkey;2013/08/02;DEKOSIM
6901896;Turkey;2013/08/05;DEKOSIM
6901897;Turkey;2013/11/21;DEKOSIM
6901898;Turkey;2013/11/21;DEKOSIM
6901899;Turkey;2014/05/02;DEKOSIM
6901900;Turkey;2014/05/02;DEKOSIM
6901901;Finland;2012/05/17;Argo FINLAND
6901902;Poland;2012/07/02;Argo POLAND
6901903;Finland;2012/09/04;Argo FINLAND
6901904;Finland;2012/09/01;Argo FINLAND
6901905;Finland;2013/07/20;Argo FINLAND
6901906;Finland;2013/07/20;Argo FINLAND
6901907;Germany;2014/05/25;Argo BSH
6901908;Germany;2014/06/11;Argo BSH
6901909;Germany;2014/05/25;Argo BSH
6901910;Germany;2014/05/25;Argo BSH
6901911;Germany;2015/05/15;Argo BSH
6901913;Ireland;2012/09/06;Argo IRELAND
6901914;Ireland;2013/03/26;Argo IRELAND
6901915;Ireland;2012/09/12;Argo IRELAND
6901919;Ireland;2015/04/22;Argo IRELAND
6901920;Ireland;2015/04/22;Argo IRELAND
6901921;Ireland;2016/03/21;Argo IRELAND
6901922;Ireland;2016/04/14;Argo IRELAND
6901923;Ireland;2016/04/09;Argo IRELAND
6901924;Ireland;2017/02/10;Argo IRELAND
6901925;Ireland;2017/02/11;Argo IRELAND
6901926;Ireland;2017/05/20;Argo IRELAND
6901927;Ireland;2018/02/12;Argo IRELAND
6901928;Ireland;2018/02/12;Argo IRELAND
6901929;Ireland;2018/02/12;Argo IRELAND
6901930;Ireland;2018/03/27;Argo IRELAND
6901931;Ireland;2019/12/06;Argo IRELAND
6901932;Ireland;2019/05/29;Argo IRELAND
6901933;Ireland;2019/05/28;Argo IRELAND
6901934;Ireland;2020/08/31;Argo IRELAND
6901935;Ireland;2020/09/10;Argo IRELAND
6901937;Ireland;2020/09/05;Argo IRELAND
6901938;Ireland;2021/03/07;Argo IRELAND
6901939;Ireland;2021/03/08;Argo IRELAND
6901959;Italy;2012/06/10;Argo ITALY
6901960;Italy;2012/06/09;Argo ITALY
6901961;Italy;2012/11/07;Argo ITALY
6901962;Italy;2012/08/15;Argo ITALY
6901963;Netherlands;2012/10/19;Argo NETHERLANDS
6901964;Netherlands;2012/10/31;Argo NETHERLANDS
6901965;Netherlands;2012/10/20;Argo NETHERLANDS
6901966;Netherlands;2012/12/01;Argo NETHERLANDS
6901967;Netherlands;2012/12/11;Argo NETHERLANDS
6901968;Netherlands;2012/11/14;Argo NETHERLANDS
6901969;Netherlands;2012/11/20;Argo NETHERLANDS
6901971;Netherlands;2013/11/10;Argo NETHERLANDS
6901972;Netherlands;2013/11/30;Argo NETHERLANDS
6901973;Netherlands;2014/04/09;Argo NETHERLANDS
6901974;Netherlands;2014/12/12;Argo NETHERLANDS
6901975;Netherlands;2013/12/06;Argo NETHERLANDS
6901976;Netherlands;2014/01/22;Argo NETHERLANDS
6901977;Netherlands;2013/10/22;Argo NETHERLANDS
6901978;Netherlands;2014/10/22;Argo NETHERLANDS
6901979;Netherlands;2014/10/27;Argo NETHERLANDS
6901980;Netherlands;2015/04/07;Argo NETHERLANDS
6901981;Netherlands;2015/04/15;Argo NETHERLANDS
6901982;Netherlands;2014/12/11;Argo NETHERLANDS
6901983;Netherlands;2014/12/07;Argo NETHERLANDS
6901984;Netherlands;2014/12/05;Argo NETHERLANDS
6901985;Netherlands;2019/11/05;Argo NETHERLANDS
6901986;Netherlands;2019/10/26;Argo NETHERLANDS
6901987;Netherlands;2022/03/04;Argo NETHERLANDS
6901988;Netherlands;2022/03/05;Argo NETHERLANDS
6901989;Netherlands;2021/11/25;Argo NETHERLANDS
6901990;Netherlands;2022/03/24;Argo NETHERLANDS
6901991;Netherlands;2022/03/26;Argo NETHERLANDS
6901992;Netherlands;2022/03/31;Argo NETHERLANDS
6901993;Netherlands;2022/03/14;Argo NETHERLANDS
6901994;Netherlands;2021/11/23;Argo NETHERLANDS
6901995;Netherlands;2021/11/17;Argo NETHERLANDS
6901996;Netherlands;2021/11/24;Argo NETHERLANDS
6901997;Netherlands;2021/11/28;Argo NETHERLANDS
6901998;Netherlands;2021/11/19;Argo NETHERLANDS
6902013;Finland;2013/06/13;Argo FINLAND
6902014;Finland;2013/08/14;Argo FINLAND
6902015;Finland;2014/05/20;Argo FINLAND
6902016;Finland;2014/05/20;Argo FINLAND
6902017;Finland;2014/05/31;Argo FINLAND
6902018;Finland;2014/05/31;Argo FINLAND
6902019;Finland;2014/08/21;Argo FINLAND
6902020;Finland;2015/08/05;Argo FINLAND
6902021;Finland;2015/09/22;Argo FINLAND
6902022;Finland;2016/05/13;Argo FINLAND
6902023;Finland;2016/07/13;Argo FINLAND
6902024;Finland;2016/08/03;Argo FINLAND
6902025;Finland;2017/05/09;Argo FINLAND
6902026;Finland;2017/06/06;Argo FINLAND
6902027;Finland;2017/06/15;Argo FINLAND
6902028;Finland;2017/08/06;Argo FINLAND
6902029;Finland;2017/08/06;Argo FINLAND
6902030;Finland;2018/07/10;Argo FINLAND
6902036;Poland;2016/11/29;Argo POLAND
6902038;Poland;2015/09/28;Argo POLAND
6902039;Poland;2015/09/30;Argo POLAND
6902040;Poland;2015/09/30;Argo POLAND
6902041;European Union;2014/07/01;E-AIMS
6902042;European Union;2014/07/10;E-AIMS
6902543;Norway;2013/11/17;Argo NORWAY
6902544;Norway;2013/11/15;Argo NORWAY
6902545;Norway;2014/01/22;Argo NORWAY
6902546;European Union;2014/01/20;E-AIMS
6902547;European Union;2014/01/22;E-AIMS
6902548;Norway;2014/07/20;Argo NORWAY
6902549;Norway;2014/07/28;Argo NORWAY
6902550;Norway;2014/08/03;Argo NORWAY
6902552;Germany;2014/06/21;Argo BSH
6902553;Germany;2014/06/22;Argo BSH
6902554;Germany;2014/06/23;Argo BSH
6902555;Germany;2014/12/24;Argo BSH
6902556;Germany;2014/12/24;Argo BSH
6902557;Germany;2014/09/30;Argo BSH
6902558;Germany;2014/09/30;Argo BSH
6902559;Germany;2014/09/30;Argo BSH
6902560;Germany;2014/09/30;Argo BSH
6902561;Germany;2014/12/14;Argo BSH
6902562;Germany;2014/12/15;Argo BSH
6902563;Germany;2014/10/03;Argo BSH
6902564;Germany;2014/09/21;Argo BSH
6902565;Germany;2014/09/25;Argo BSH
6902566;Germany;2014/10/05;Argo BSH
6902567;Germany;2014/10/04;Argo BSH
6902568;Germany;2015/05/15;Argo BSH
6902569;Germany;2015/05/15;Argo BSH
6902570;Germany;2015/05/15;Argo BSH
6902571;Germany;2014/12/06;Argo BSH
6902572;Germany;2014/12/08;Argo BSH
6902573;Germany;2014/12/23;Argo BSH
6902574;Germany;2014/12/26;Argo BSH
6902575;Germany;2015/01/05;Argo BSH
6902576;Germany;2015/01/06;Argo BSH
6902577;Germany;2014/11/11;Argo BSH
6902578;Germany;2014/11/13;Argo BSH
6902579;Germany;2014/11/19;Argo BSH
6902580;Germany;2014/11/22;Argo BSH
6902581;Germany;2014/11/25;Argo BSH
6902582;Germany;2014/11/27;Argo BSH
6902584;Germany;2014/09/19;Argo BSH
6902586;Germany;2014/09/21;Argo BSH
6902587;Germany;2014/09/22;Argo BSH
6902588;Germany;2014/09/20;Argo BSH
6902589;Germany;2014/09/25;Argo BSH
6902601;Germany;2015/02/04;Argo BSH
6902602;Germany;2015/02/08;Argo BSH
6902603;Germany;2015/03/11;Argo BSH
6902604;Germany;2015/03/15;Argo BSH
6902605;Germany;2015/03/17;Argo BSH
6902606;Germany;2015/05/15;Argo BSH
6902607;Germany;2015/05/17;Argo BSH
6902608;Germany;2015/05/15;Argo BSH
6902609;Germany;2015/05/15;Argo BSH
6902610;Germany;2015/05/15;Argo BSH
6902611;Germany;2015/05/15;Argo BSH
6902612;Germany;2015/05/15;Argo BSH
6902613;Germany;2015/05/15;Argo BSH
6902614;Germany;2015/05/15;Argo BSH
6902615;Germany;2015/05/15;Argo BSH
6902616;Germany;2015/10/06;Argo BSH
6902617;Germany;2015/10/05;Argo BSH
6902618;Germany;2015/09/26;Argo BSH
6902619;Germany;2015/09/27;Argo BSH
6902620;Germany;2015/09/28;Argo BSH
6902621;Germany;2015/04/11;Argo BSH
6902622;Germany;2015/04/12;Argo BSH
6902623;Germany;2015/04/12;Argo BSH
6902624;Germany;2015/04/13;Argo BSH
6902625;Germany;2015/04/13;Argo BSH
6902626;Germany;2015/04/13;Argo BSH
6902627;Germany;2015/06/18;Argo BSH
6902628;Germany;2015/06/18;Argo BSH
6902629;Germany;2015/10/28;Argo BSH
6902630;Germany;2015/09/15;Argo BSH
6902631;Germany;2015/09/15;Argo BSH
6902632;Germany;2015/09/26;Argo BSH
6902633;Germany;2015/09/27;Argo BSH
6902634;Germany;2015/09/26;Argo BSH
6902635;Germany;2015/09/27;Argo BSH
6902636;Germany;2015/10/02;Argo BSH
6902637;Germany;2015/10/30;Argo BSH
6902638;Germany;2015/11/01;Argo BSH
6902639;Germany;2015/11/22;Argo BSH
6902640;Germany;2015/12/19;Argo BSH
6902641;Germany;2015/11/10;Argo BSH
6902642;Germany;2015/12/11;Argo BSH
6902643;Germany;2016/04/29;Argo BSH
6902644;Germany;2016/04/28;Argo BSH
6902645;Germany;2016/04/21;Argo BSH
6902646;Germany;2016/04/20;Argo BSH
6902647;Germany;2016/04/13;Argo BSH
6902648;Germany;2016/04/13;Argo BSH
6902649;Germany;2016/04/07;Argo BSH
6902650;Germany;2019/10/13;Argo BSH
6902651;Germany;2019/10/02;Argo BSH
6902652;France;2016/03/13;Coriolis
6902653;France;2016/03/18;Coriolis
6902654;France;2015/11/13;Coriolis
6902655;France;2015/10/06;Coriolis
6902656;France;2016/05/20;Coriolis
6902657;France;2016/05/22;Coriolis
6902658;France;2016/05/13;Coriolis
6902659;France;2015/09/25;Coriolis
6902660;France;2015/09/24;Coriolis
6902661;France;2015/09/06;Coriolis
6902662;France;2015/09/03;Coriolis
6902663;France;2015/08/18;Coriolis
6902664;France;2015/08/19;Coriolis
6902665;France;2015/11/22;Coriolis
6902666;France;2017/07/23;NAOS-France
6902667;France;2016/07/09;NAOS-France
6902668;France;2016/07/09;NAOS-France
6902669;France;2017/07/20;NAOS-France
6902670;France;2017/07/20;NAOS-France
6902671;France;2017/07/23;NAOS-France
6902672;France;2015/11/25;Coriolis
6902673;France;2016/01/28;Coriolis
6902674;France;2016/01/31;Coriolis
6902675;France;2015/12/13;Coriolis
6902676;France;2015/12/14;Coriolis
6902677;France;2016/03/31;Coriolis
6902681;France;2015/08/26;Coriolis
6902682;France;2015/08/12;Coriolis
6902683;France;2015/08/25;Coriolis
6902684;France;2016/11/15;Coriolis
6902685;France;2017/04/04;Coriolis
6902686;France;2017/07/28;Coriolis
6902687;France;2016/05/28;Coriolis
6902688;France;2016/05/21;Coriolis
6902689;France;2016/03/23;Coriolis
6902690;France;2016/03/28;Coriolis
6902691;France;2016/06/02;Coriolis
6902692;France;2016/06/03;Coriolis
6902693;France;2016/06/08;Coriolis
6902694;France;2017/08/14;Coriolis
6902695;France;2017/04/15;Coriolis
6902696;France;2017/02/01;Coriolis
6902697;France;2016/09/01;Coriolis
6902698;France;2016/05/09;Coriolis
6902699;France;2016/05/10;Coriolis
6902700;France;2015/11/05;Coriolis-BIOArgo
6902701;France;2016/07/08;Coriolis-BIOArgo
6902702;France;2016/08/07;Coriolis
6902703;France;2016/08/07;Coriolis
6902704;France;2016/08/08;Coriolis
6902705;France;2016/08/08;Coriolis
6902706;France;2016/09/01;Coriolis
6902707;France;2016/11/15;Coriolis
6902708;France;2017/02/01;Coriolis
6902709;France;2017/04/15;Coriolis
6902710;France;2016/08/14;Coriolis
6902711;France;2017/01/30;Coriolis
6902712;France;2017/01/02;Coriolis
6902713;France;2016/12/29;Coriolis
6902714;France;2016/09/12;Coriolis
6902715;France;2017/02/12;Coriolis
6902718;France;2018/10/22;NAOS-France
6902719;France;2017/03/25;NAOS-France
6902720;France;2017/03/25;NAOS-France
6902721;France;2017/03/19;NAOS-France
6902722;France;2017/01/21;NAOS-France
6902723;France;2018/03/19;NAOS-France
6902724;France;2018/03/20;NAOS-France
6902725;France;2017/09/16;NAOS-France
6902726;France;2017/09/19;NAOS-France
6902727;France;2019/07/17;NAOS-France
6902728;France;2017/08/27;NAOS-France
6902729;France;2017/10/13;NAOS-France
6902730;France;2017/08/26;NAOS-France
6902731;France;2018/03/20;NAOS-France
6902732;France;2016/05/27;NAOS-France
6902733;France;2016/05/27;NAOS-France
6902734;France;2016/10/16;SOCLIM
6902735;France;2016/10/19;Coriolis-BIOArgo
6902736;France;2016/10/18;SOCLIM
6902737;France;2016/10/18;SOCLIM
6902738;France;2016/10/16;SOCLIM
6902739;France;2016/10/19;Coriolis-BIOArgo
6902740;France;2016/10/17;Coriolis-remOcean
6902741;France;2016/10/11;Coriolis-remOcean
6902742;France;2016/10/21;SOCLIM
6902743;France;2016/10/21;SOCLIM
6902744;France;2017/12/03;NAOS-France
6902745;France;2017/12/03;NAOS-France
6902746;France;2017/06/07;NAOS-France
6902747;France;2017/11/28;NAOS-France
6902748;France;2017/11/26;NAOS-France
6902749;France;2017/09/01;NAOS-France
6902750;France;2017/11/15;NAOS-France
6902751;France;2018/07/01;NAOS-France
6902752;France;2018/07/08;NAOS-France
6902753;France;2017/09/01;NAOS-France
6902754;France;2017/11/16;NAOS-France
6902755;France;2018/07/02;NAOS-France
6902756;France;2018/04/15;NAOS-France
6902757;France;2017/06/07;NAOS-France
6902758;France;2017/03/26;NAOS-France
6902759;France;2017/04/09;NAOS-France
6902760;France;2017/04/13;NAOS-France
6902761;France;2017/03/02;NAOS-France
6902762;France;2017/03/30;NAOS-France
6902763;France;2018/02/09;NAOS-France
6902764;France;2017/02/02;Coriolis
6902765;France;2017/02/02;Coriolis
6902766;France;2017/03/28;Coriolis
6902767;France;2017/02/02;Coriolis
6902768;France;2017/03/25;Coriolis
6902769;France;2017/01/20;Coriolis
6902770;France;2017/01/26;Coriolis
6902771;France;2017/07/07;Coriolis
6902772;France;2017/07/07;Coriolis
6902773;France;2017/09/01;Coriolis
6902774;France;2018/02/09;Coriolis
6902775;France;2018/02/09;Coriolis
6902776;France;2018/02/08;Coriolis
6902777;France;2018/02/08;Coriolis
6902778;France;2018/02/08;Coriolis
6902779;France;2018/02/08;Coriolis
6902780;France;2018/02/07;Coriolis
6902781;France;2018/02/07;Coriolis
6902782;France;2018/02/07;Coriolis
6902783;France;2017/08/02;Coriolis
6902784;France;2017/10/09;Coriolis
6902785;France;2017/08/01;Coriolis
6902786;France;2018/09/01;Coriolis
6902787;France;2018/11/15;Coriolis
6902788;France;2019/02/01;Coriolis
6902789;France;2019/04/15;Coriolis
6902790;France;2018/09/01;Coriolis
6902791;France;2018/11/15;Coriolis
6902792;France;2019/02/01;Coriolis
6902793;France;2019/04/15;Coriolis
6902794;France;2018/06/10;Coriolis
6902795;France;2018/06/10;Coriolis
6902796;France;2018/06/10;Coriolis
6902797;France;2019/05/04;Coriolis
6902798;France;2017/03/19;Coriolis
6902799;France;2017/03/19;Coriolis
6902800;France;2018/07/02;Coriolis
6902801;France;2017/07/19;Coriolis
6902802;France;2018/07/05;Coriolis
6902803;France;2017/09/08;Coriolis
6902804;France;2017/09/01;Coriolis
6902805;France;2017/07/09;Coriolis
6902806;France;2018/06/27;Coriolis
6902807;France;2017/07/24;Coriolis
6902808;France;2017/07/27;Coriolis
6902809;France;2017/04/11;Coriolis
6902810;France;2017/08/06;NAOS-France
6902811;France;2017/08/09;NAOS-France
6902812;France;2017/08/09;NAOS-France
6902813;France;2018/02/11;Coriolis
6902814;France;2018/01/30;Coriolis
6902815;France;2022/10/01;Coriolis
6902816;France;2022/09/01;Coriolis
6902818;France;2018/07/04;Coriolis
6902819;France;2017/08/11;NAOS-France
6902820;France;2022/11/01;Coriolis
6902826;France;2017/05/15;NAOS-France
6902827;France;2017/04/04;Coriolis-BIOArgo
6902828;France;2017/05/24;Coriolis-BIOArgo
6902829;France;2017/07/23;NAOS-France
6902830;France;2018/01/21;Coriolis
6902831;France;2018/10/15;Coriolis
6902832;France;2018/05/11;Coriolis
6902833;France;2018/09/20;Coriolis
6902834;France;2018/09/11;Coriolis
6902835;France;2018/09/06;Coriolis
6902836;France;2018/09/05;Coriolis
6902837;France;2019/01/09;Coriolis
6902838;France;2019/03/05;Coriolis
6902839;France;2019/09/24;Coriolis
6902840;France;2019/10/29;Coriolis
6902841;France;2020/02/28;Coriolis
6902842;France;2019/06/21;Coriolis
6902843;France;2019/03/07;Coriolis
6902844;France;2018/05/25;Coriolis
6902845;France;2018/10/22;Coriolis
6902846;France;2018/10/22;Coriolis
6902847;France;2018/10/22;Coriolis
6902848;France;2018/10/15;Coriolis
6902849;France;2018/08/03;Coriolis
6902850;France;2019/06/09;Coriolis
6902851;France;2018/08/02;Coriolis
6902852;France;2018/08/02;Coriolis
6902853;France;2018/08/03;Coriolis
6902854;France;2018/08/02;Coriolis
6902855;France;2018/08/02;Coriolis
6902856;France;2018/10/01;Coriolis
6902857;France;2018/10/01;Coriolis
6902858;France;2018/10/05;Coriolis
6902859;France;2018/10/06;Coriolis
6902860;France;2019/02/22;Coriolis
6902861;France;2019/02/21;Coriolis
6902862;France;2018/11/29;Coriolis
6902863;France;2018/11/29;Coriolis
6902864;France;2018/11/29;Coriolis
6902865;France;2018/11/29;Coriolis
6902868;France;2018/07/01;Coriolis
6902869;France;2018/06/30;Coriolis
6902870;France;2019/03/18;Coriolis
6902871;France;2019/03/11;Coriolis
6902872;France;2018/10/22;Coriolis
6902873;France;2019/03/11;Coriolis
6902874;France;2018/10/22;Coriolis
6902875;France;2019/03/18;Coriolis
6902876;France;2019/06/24;Coriolis
6902878;France;2020/01/28;Coriolis
6902879;European Union;2017/11/15;LOV_ATLANTOS
6902880;France;2018/03/02;Coriolis-BIOArgo
6902881;France;2018/07/08;Coriolis
6902882;France;2018/07/08;Coriolis
6902883;France;2022/08/01;Coriolis
6902884;France;2018/11/29;Coriolis
6902886;France;2020/08/25;Coriolis
6902888;France;2020/08/25;Coriolis
6902889;France;2022/01/07;Coriolis
6902890;France;2022/01/07;Coriolis
6902892;France;2021/03/13;Coriolis
6902893;France;2022/01/07;Coriolis
6902894;France;2021/03/13;Coriolis
6902895;France;2022/05/29;Coriolis
6902896;France;2018/07/17;NAOS-France
6902897;France;2018/07/17;NAOS-France
6902898;France;2018/10/15;NAOS-France
6902899;European Union;2019/12/11;Euro-Argo RISE
6902900;France;2018/10/22;NAOS-France
6902901;France;2018/12/05;Coriolis-BIOArgo
6902902;France;2018/10/22;NAOS-France
6902903;France;2018/06/22;Coriolis-BIOArgo
6902904;France;2018/10/22;NAOS-France
6902905;France;2019/01/25;Coriolis-BIOArgo
6902906;France;2019/02/19;Coriolis-BIOArgo
6902907;France;2018/10/10;Coriolis-BIOArgo
6902908;France;2018/10/05;Coriolis-BIOArgo
6902909;France;2019/03/01;Coriolis-BIOArgo
6902910;France;2018/08/05;Coriolis
6902911;France;2018/08/04;Coriolis
6902912;France;2018/08/05;Coriolis
6902913;France;2018/10/15;Coriolis
6902914;France;2019/02/10;Coriolis
6902915;France;2019/02/12;Coriolis
6902916;France;2019/02/12;Coriolis
6902917;France;2019/02/22;Coriolis
6902918;France;2019/02/25;Coriolis
6902919;France;2019/02/26;Coriolis
6902920;France;2019/02/27;Coriolis
6902921;France;2019/02/28;Coriolis
6902922;France;2019/03/01;Coriolis
6902923;France;2019/03/02;Coriolis
6902924;France;2019/03/02;Coriolis
6902925;France;2019/03/03;Coriolis
6902926;France;2019/03/04;Coriolis
6902927;France;2019/12/01;Coriolis
6902928;France;2019/03/23;Coriolis-PIRATA
6902929;France;2019/03/11;Coriolis
6902930;France;2019/03/13;Coriolis
6902933;France;2019/03/15;Coriolis
6902934;France;2019/03/15;Coriolis
6902935;France;2019/06/21;Coriolis
6902936;France;2019/06/24;Coriolis
6902937;France;2019/06/09;Coriolis
6902938;France;2019/01/16;Coriolis
6902939;France;2019/01/18;Coriolis
6902940;France;2019/02/23;Coriolis
6902941;France;2019/01/28;Coriolis
6902942;France;2019/01/29;Coriolis
6902943;France;2019/05/28;Coriolis
6902944;France;2020/03/15;Coriolis
6902945;France;2019/09/27;Coriolis
6902946;France;2019/03/03;Coriolis
6902947;France;2019/03/03;Coriolis
6902948;France;2019/03/03;Coriolis
6902949;France;2019/08/28;Coriolis
6902950;France;2019/08/28;Coriolis
6902951;France;2019/08/27;Coriolis
6902952;France;2019/07/14;Coriolis
6902953;France;2018/10/04;NAOS-France
6902954;France;2019/06/12;NAOS-France
6902955;France;2019/03/22;Coriolis-PIRATA
6902956;France;2021/06/10;Coriolis
6902957;France;2020/02/02;Coriolis
6902958;France;2020/01/28;Coriolis
6902959;France;2023/01/28;Coriolis
6902960;France;2021/04/28;Coriolis
6902961;France;2021/09/23;Coriolis
6902962;France;2021/10/20;Coriolis
6902963;France;2021/09/25;Coriolis
6902964;France;2020/02/05;Coriolis
6902965;France;2020/09/10;Coriolis
6902966;France;2020/02/02;Coriolis
6902967;France;2019/07/14;NAOS-France
6902968;France;2019/05/28;Coriolis-BIOArgo
6902969;European Union;2019/04/16;LOV_ATLANTOS
6902970;France;2020/08/18;Coriolis
6902971;France;2020/07/16;Coriolis
6902972;France;2020/07/06;Coriolis
6902973;France;2020/07/16;Coriolis
6902974;France;2020/07/12;Coriolis
6902975;France;2020/07/14;Coriolis
6902976;France;2020/08/21;Coriolis
6902977;France;2021/03/14;Coriolis
6902978;France;2020/07/14;Coriolis
6902979;France;2021/03/14;Coriolis
6902980;France;2022/01/07;Coriolis
6902981;France;2021/03/15;Coriolis
6902982;France;2021/06/05;Coriolis
6902983;France;2020/03/07;Coriolis
6902984;France;2020/03/16;Coriolis
6902985;France;2019/11/14;Coriolis
6902986;France;2019/11/23;Coriolis
6902987;France;2021/06/10;Coriolis
6902988;France;2019/11/27;Coriolis
6902989;France;2019/11/29;Coriolis
6902990;France;2021/03/31;Coriolis
6902991;France;2021/03/26;Coriolis
6902992;France;2021/03/29;Coriolis
6902993;France;2021/03/24;Coriolis
6902994;France;2021/03/28;Coriolis
6902995;France;2021/10/30;Coriolis
6902996;France;2021/05/01;Coriolis
6902997;France;2021/04/28;Coriolis
6902998;France;2021/10/30;Coriolis
6902999;France;2021/10/30;Coriolis
6903000;France;2021/09/24;Coriolis
6903001;France;2021/10/15;Coriolis
6903002;France;2021/09/26;Coriolis
6903003;France;2021/09/26;Coriolis
6903004;France;2021/10/16;Coriolis
6903005;France;2021/10/22;Coriolis
6903006;France;2019/09/22;Coriolis
6903007;France;2021/05/04;Coriolis
6903008;France;2021/05/05;Coriolis
6903009;France;2019/09/21;Coriolis
6903010;France;2020/12/10;Coriolis
6903011;France;2020/02/27;Coriolis
6903014;France;2020/10/14;Coriolis
6903015;France;2021/02/13;Coriolis
6903016;France;2020/10/14;Coriolis
6903017;France;2021/02/13;Coriolis
6903018;France;2020/03/17;Coriolis
6903019;France;2020/03/17;Coriolis
6903020;France;2020/02/28;Coriolis
6903022;France;2011/10/10;Infrastructure de Recherche Littorale et Cotiere 
6903023;France;2016/09/25;Infrastructure de Recherche Littorale et Cotiere 
6903024;France;2019/11/24;Coriolis-BIOArgo
6903025;France;2019/11/10;Coriolis-BIOArgo
6903026;France;2020/01/17;Argo FPAII-GMMC
6903027;France;2020/07/08;Coriolis
6903028;France;2021/06/08;Coriolis
6903029;France;2020/08/18;Coriolis
6903030;France;2020/08/21;Coriolis
6903031;France;2022/10/27;Coriolis
6903032;France;2020/08/22;Coriolis
6903033;France;2022/11/25;Coriolis
6903034;France;2020/08/22;Coriolis
6903035;France;2021/06/10;Coriolis
6903036;France;2021/06/12;Coriolis
6903038;France;2021/06/18;Coriolis
6903039;France;2021/06/20;Coriolis
6903040;France;2021/06/21;Coriolis
6903041;France;2021/06/22;Coriolis
6903042;France;2021/06/22;Coriolis
6903043;France;2020/11/17;Coriolis
6903044;France;2020/11/18;Coriolis
6903045;France;2020/12/14;Coriolis
6903046;France;2021/05/05;Coriolis
6903047;France;2022/03/26;Coriolis
6903048;France;2021/03/13;Coriolis
6903049;France;2021/03/13;Coriolis
6903050;France;2021/03/14;Coriolis
6903051;France;2021/03/14;Coriolis
6903052;France;2021/03/15;Coriolis
6903053;France;2021/03/24;Coriolis
6903054;France;2021/03/28;Coriolis
6903055;France;2021/03/09;Coriolis
6903056;France;2021/03/28;Coriolis
6903057;France;2021/04/03;Coriolis
6903058;France;2021/05/05;Coriolis
6903059;France;2021/06/15;Coriolis
6903060;France;2021/05/06;Coriolis
6903061;France;2021/06/25;Coriolis
6903062;France;2021/05/05;Coriolis
6903063;France;2021/05/05;Coriolis
6903064;France;2021/06/15;Coriolis
6903065;France;2020/10/10;Coriolis
6903066;France;2020/10/07;Coriolis
6903067;France;2021/03/05;Coriolis
6903068;France;2021/06/15;Coriolis
6903069;France;2020/07/16;Coriolis-BIOArgo
6903070;France;2021/02/16;Argo FPAII-GMMC
6903071;France;2021/01/27;Coriolis
6903072;France;2021/01/22;Coriolis
6903075;France;2020/12/11;Coriolis
6903076;France;2020/12/11;Coriolis
6903077;France;2021/11/15;Coriolis
6903078;France;2021/11/24;Coriolis
6903079;France;2022/03/26;Coriolis
6903080;France;2021/06/05;Coriolis
6903081;France;2021/06/08;Coriolis
6903082;France;2021/06/17;Coriolis
6903083;France;2021/06/20;Coriolis
6903084;France;2022/11/27;Coriolis
6903085;France;2021/06/17;Coriolis
6903086;France;2021/06/20;Coriolis
6903088;France;2022/10/15;Coriolis
